Commit A,Commit B,Benchmark,Del Func >= X,New Func >= X,Reached Del Func >= X,Top Chg by Call >= X%,Top > X% by Call Chg by >= 10%,Top Chg by Instr >= X%,Top Chg Len >= X%,Top Reached Chg Len >= X%,Hit/Dismiss
c7b4d79c,6de5aafd,p0004-lazy-init-name-hash.sh-perf-report,1003,707,10,0.03,0.03,False,1.0,1.0,0
c7b4d79c,6de5aafd,p0005-status.sh-perf-report,1003,707,22,0.53,0.22,False,1.0,1.0,0
c7b4d79c,6de5aafd,p0006-read-tree-checkout.sh-perf-report,1003,707,28,0.38,0.18,False,1.0,1.0,0
c7b4d79c,6de5aafd,p0071-sort.sh-perf-report,1003,707,11,0.04,0.04,False,1.0,1.0,0
c7b4d79c,6de5aafd,p3400-rebase.sh-perf-report,1003,707,60,0.47,0.47,False,1.0,1.0,0
c7b4d79c,6de5aafd,p3404-rebase-interactive.sh-perf-report,1003,707,36,0.52,0.38,False,1.0,1.0,0
c7b4d79c,6de5aafd,p4000-diff-algorithms.sh-perf-report,1003,707,31,1.83,0.99,False,1.0,1.0,0
c7b4d79c,6de5aafd,p4001-diff-no-index.sh-perf-report,1003,707,13,0.07,0.07,False,1.0,1.0,0
c7b4d79c,6de5aafd,p4205-log-pretty-formats.sh-perf-report,1003,707,26,0.78,0.4,False,1.0,1.0,0
c7b4d79c,6de5aafd,p4211-line-log.sh-perf-report,1003,707,41,3.3,0.28,False,1.0,1.0,0
c7b4d79c,6de5aafd,p4220-log-grep-engines.sh-perf-report,1003,707,25,5.31,0.27,False,1.0,1.0,0
c7b4d79c,6de5aafd,p4221-log-grep-engines-fixed.sh-perf-report,1003,707,26,5.77,0.22,False,1.0,1.0,0
c7b4d79c,6de5aafd,p5302-pack-index.sh-perf-report,1003,707,41,0.05,0.05,False,1.0,1.0,0
c7b4d79c,6de5aafd,p5303-many-packs.sh-perf-report,1003,707,71,15.21,0.76,False,1.0,1.0,0
c7b4d79c,6de5aafd,p5310-pack-bitmaps.sh-perf-report,1003,707,45,1.37,1.37,False,1.0,1.0,0
c7b4d79c,6de5aafd,p5550-fetch-tags.sh-perf-report,1003,707,36,0.67,0.67,False,1.0,1.0,0
c7b4d79c,6de5aafd,p5551-fetch-rescan.sh-perf-report,1003,707,30,2.31,2.31,False,1.0,1.0,0
c7b4d79c,6de5aafd,p7000-filter-branch.sh-perf-report,1003,707,55,0.82,0.82,False,1.0,1.0,0
c7b4d79c,6de5aafd,p7300-clean.sh-perf-report,1003,707,18,0.48,0.48,False,1.0,1.0,0
c7b4d79c,6de5aafd,p7810-grep.sh-perf-report,1003,707,15,0.03,0.03,False,1.0,1.0,0
c7b4d79c,6de5aafd,p7820-grep-engines.sh-perf-report,1003,707,14,1.93,0.03,False,1.0,1.0,0
c7b4d79c,6de5aafd,p7821-grep-engines-fixed.sh-perf-report,1003,707,12,6.47,0.1,False,1.0,1.0,0
176ea747,805a3786,p0000-perf-lib-sanity.sh-perf-report,680,915,17,0.09,0.09,False,1.0,1.0,0
176ea747,805a3786,p0001-rev-list.sh-perf-report,680,915,25,3.04,0.96,False,1.0,1.0,0
176ea747,805a3786,p0003-delta-base-cache.sh-perf-report,680,915,43,6.66,0.38,False,1.0,1.0,0
176ea747,805a3786,p0004-lazy-init-name-hash.sh-perf-report,680,915,13,0.02,0.02,False,1.0,1.0,0
176ea747,805a3786,p0005-status.sh-perf-report,680,915,17,0.43,0.42,False,1.0,1.0,0
176ea747,805a3786,p0006-read-tree-checkout.sh-perf-report,680,915,28,0.6,0.6,False,1.0,1.0,0
176ea747,805a3786,p0071-sort.sh-perf-report,680,915,9,0.03,0.03,False,1.0,1.0,0
176ea747,805a3786,p3400-rebase.sh-perf-report,680,915,50,1.46,1.46,False,1.0,1.0,1
176ea747,805a3786,p3404-rebase-interactive.sh-perf-report,680,915,37,1.08,1.08,False,1.0,1.0,0
176ea747,805a3786,p4000-diff-algorithms.sh-perf-report,680,915,40,1.56,0.98,False,1.0,1.0,0
176ea747,805a3786,p4001-diff-no-index.sh-perf-report,680,915,12,0.07,0.07,False,1.0,1.0,0
176ea747,805a3786,p4211-line-log.sh-perf-report,680,915,32,5.02,0.61,False,1.0,1.0,0
176ea747,805a3786,p5302-pack-index.sh-perf-report,680,915,35,0.1,0.1,False,1.0,1.0,0
176ea747,805a3786,p5303-many-packs.sh-perf-report,680,915,58,13.96,0.98,False,1.0,1.0,0
176ea747,805a3786,p5310-pack-bitmaps.sh-perf-report,680,915,39,1.54,0.47,False,1.0,1.0,0
176ea747,805a3786,p5550-fetch-tags.sh-perf-report,680,915,46,5.08,5.08,False,1.0,1.0,0
176ea747,805a3786,p7000-filter-branch.sh-perf-report,680,915,50,3.49,1.09,False,1.0,1.0,0
176ea747,805a3786,p7300-clean.sh-perf-report,680,915,21,0.47,0.47,False,1.0,1.0,0
176ea747,805a3786,p7810-grep.sh-perf-report,680,915,18,0.01,0.01,False,1.0,1.0,0
805a3786,edb6a17c,p0001-rev-list.sh-perf-report,36,97,3,2.48,2.48,False,1.0,1.0,1
805a3786,edb6a17c,p0005-status.sh-perf-report,36,97,1,0.09,0.08,False,1.0,1.0,0
805a3786,edb6a17c,p0006-read-tree-checkout.sh-perf-report,36,97,2,0.03,0.03,False,1.0,1.0,1
805a3786,edb6a17c,p5302-pack-index.sh-perf-report,36,97,4,0.02,0.02,False,1.0,1.0,0
805a3786,edb6a17c,p5303-many-packs.sh-perf-report,36,97,4,1.04,1.04,False,1.0,1.0,0
805a3786,edb6a17c,p5310-pack-bitmaps.sh-perf-report,36,97,4,1.39,1.39,False,1.0,1.0,1
edb6a17c,07f7d55a,p0001-rev-list.sh-perf-report,207,102,4,2.47,2.47,False,1.0,0.28125,0
edb6a17c,07f7d55a,p0003-delta-base-cache.sh-perf-report,207,102,2,2.36,0.34,False,1.0,1.0,0
edb6a17c,07f7d55a,p0005-status.sh-perf-report,207,102,3,0.49,0.08,False,1.0,1.0,0
edb6a17c,07f7d55a,p0006-read-tree-checkout.sh-perf-report,207,102,4,0.21,0.03,False,1.0,0.25,0
edb6a17c,07f7d55a,p3400-rebase.sh-perf-report,207,102,9,0.27,0.08,False,1.0,1.0,0
edb6a17c,07f7d55a,p3404-rebase-interactive.sh-perf-report,207,102,2,0.21,0.08,False,1.0,0.1875,0
edb6a17c,07f7d55a,p4000-diff-algorithms.sh-perf-report,207,102,2,1.98,0.06,False,1.0,1.0,0
edb6a17c,07f7d55a,p4205-log-pretty-formats.sh-perf-report,207,102,1,0.7,0.4,False,1.0,1.0,0
edb6a17c,07f7d55a,p4211-line-log.sh-perf-report,207,102,4,3.34,0.29,False,1.0,1.0,0
edb6a17c,07f7d55a,p4221-log-grep-engines-fixed.sh-perf-report,207,102,1,0.72,0.04,False,1.0,1.0,0
edb6a17c,07f7d55a,p5302-pack-index.sh-perf-report,207,102,10,0.05,0.05,False,1.0,1.0,0
edb6a17c,07f7d55a,p5303-many-packs.sh-perf-report,207,102,13,0.79,0.79,False,1.0,0.28125,0
edb6a17c,07f7d55a,p5310-pack-bitmaps.sh-perf-report,207,102,10,1.41,1.41,False,1.0,1.0,0
edb6a17c,07f7d55a,p5551-fetch-rescan.sh-perf-report,207,102,8,1.14,1.14,False,1.0,1.0,0
edb6a17c,07f7d55a,p7000-filter-branch.sh-perf-report,207,102,9,0.03,0.01,False,1.0,1.0,0
edb6a17c,07f7d55a,p7300-clean.sh-perf-report,207,102,2,0.13,0.13,False,1.0,0.2962962962962963,0
6fcec2f9,1f24cad8,p0001-rev-list.sh-perf-report,105,210,3,2.44,2.44,False,1.0,1.0,0
6fcec2f9,1f24cad8,p0005-status.sh-perf-report,105,210,2,0.61,0.09,False,1.0,1.0,0
6fcec2f9,1f24cad8,p0006-read-tree-checkout.sh-perf-report,105,210,4,0.18,0.04,False,1.0,1.0,1
6fcec2f9,1f24cad8,p3400-rebase.sh-perf-report,105,210,8,0.37,0.07,False,1.0,1.0,0
6fcec2f9,1f24cad8,p3404-rebase-interactive.sh-perf-report,105,210,5,0.24,0.13,False,1.0,0.1875,1
6fcec2f9,1f24cad8,p4000-diff-algorithms.sh-perf-report,105,210,1,1.84,0.03,False,1.0,1.0,0
6fcec2f9,1f24cad8,p4211-line-log.sh-perf-report,105,210,2,4.87,0.12,False,1.0,1.0,1
6fcec2f9,1f24cad8,p5302-pack-index.sh-perf-report,105,210,8,0.01,0.01,False,1.0,1.0,0
6fcec2f9,1f24cad8,p5303-many-packs.sh-perf-report,105,210,14,1,1,False,1.0,1.0,0
6fcec2f9,1f24cad8,p5310-pack-bitmaps.sh-perf-report,105,210,10,1.26,1.26,False,1.0,1.0,0
6fcec2f9,1f24cad8,p7000-filter-branch.sh-perf-report,105,210,11,0.34,0.01,False,1.0,1.0,1
6fcec2f9,1f24cad8,p7300-clean.sh-perf-report,105,210,1,0.17,0.17,False,1.0,0.22784810126582278,0
9a08e9a7,495ea6cd,p0000-perf-lib-sanity.sh-perf-report,569,353,9,0.07,0.07,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0001-rev-list.sh-perf-report,569,353,19,2.63,2.63,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0003-delta-base-cache.sh-perf-report,569,353,25,2.43,0.26,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0004-lazy-init-name-hash.sh-perf-report,569,353,5,0.03,0.03,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0005-status.sh-perf-report,569,353,19,0.43,0.19,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0006-read-tree-checkout.sh-perf-report,569,353,20,0.25,0.16,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0007-write-cache.sh-perf-report,569,353,1,0.03,0.03,False,1.0,1.0,0
9a08e9a7,495ea6cd,p0071-sort.sh-perf-report,569,353,7,0.05,0.05,False,1.0,1.0,0
9a08e9a7,495ea6cd,p3400-rebase.sh-perf-report,569,353,44,0.49,0.49,False,1.0,1.0,0
9a08e9a7,495ea6cd,p3404-rebase-interactive.sh-perf-report,569,353,21,0.47,0.47,False,1.0,1.0,0
9a08e9a7,495ea6cd,p4000-diff-algorithms.sh-perf-report,569,353,27,1.89,1.13,False,1.0,1.0,0
9a08e9a7,495ea6cd,p4001-diff-no-index.sh-perf-report,569,353,7,0.06,0.06,False,1.0,1.0,0
9a08e9a7,495ea6cd,p4205-log-pretty-formats.sh-perf-report,569,353,21,0.8,0.41,False,1.0,1.0,0
9a08e9a7,495ea6cd,p4211-line-log.sh-perf-report,569,353,27,3.66,0.3,False,1.0,1.0,0
9a08e9a7,495ea6cd,p4220-log-grep-engines.sh-perf-report,569,353,16,5.38,0.16,False,1.0,1.0,0
9a08e9a7,495ea6cd,p4221-log-grep-engines-fixed.sh-perf-report,569,353,18,5.85,0.23,False,1.0,1.0,0
9a08e9a7,495ea6cd,p5302-pack-index.sh-perf-report,569,353,32,0.06,0.06,False,1.0,1.0,0
9a08e9a7,495ea6cd,p5303-many-packs.sh-perf-report,569,353,49,15.09,0.83,False,1.0,1.0,0
9a08e9a7,495ea6cd,p5310-pack-bitmaps.sh-perf-report,569,353,36,1.52,1.52,False,1.0,1.0,0
9a08e9a7,495ea6cd,p5550-fetch-tags.sh-perf-report,569,353,23,0.41,0.41,False,1.0,1.0,0
9a08e9a7,495ea6cd,p5551-fetch-rescan.sh-perf-report,569,353,19,2.39,2.39,False,1.0,1.0,0
9a08e9a7,495ea6cd,p7000-filter-branch.sh-perf-report,569,353,24,1.31,1.31,False,1.0,1.0,0
9a08e9a7,495ea6cd,p7300-clean.sh-perf-report,569,353,10,0.44,0.44,False,1.0,1.0,0
9a08e9a7,495ea6cd,p7519-fsmonitor.sh-perf-report,569,353,11,0.04,0.04,False,1.0,1.0,0
9a08e9a7,495ea6cd,p7810-grep.sh-perf-report,569,353,12,0.03,0.03,False,1.0,1.0,0
9a08e9a7,495ea6cd,p7820-grep-engines.sh-perf-report,569,353,8,1.76,0.06,False,1.0,1.0,0
9a08e9a7,495ea6cd,p7821-grep-engines-fixed.sh-perf-report,569,353,6,6.3,0.07,False,1.0,1.0,0
9cc2c76f,5da312d1,p0000-perf-lib-sanity.sh-perf-report,353,569,5,0.12,0.12,False,1.0,1.0,0
9cc2c76f,5da312d1,p0001-rev-list.sh-perf-report,353,569,22,3.5,3.5,False,1.0,1.0,0
9cc2c76f,5da312d1,p0003-delta-base-cache.sh-perf-report,353,569,25,7.07,0.41,False,1.0,1.0,0
9cc2c76f,5da312d1,p0004-lazy-init-name-hash.sh-perf-report,353,569,8,0.02,0.02,False,1.0,1.0,0
9cc2c76f,5da312d1,p0005-status.sh-perf-report,353,569,14,0.5,0.3,False,1.0,1.0,0
9cc2c76f,5da312d1,p0006-read-tree-checkout.sh-perf-report,353,569,18,0.24,0.24,False,1.0,1.0,0
9cc2c76f,5da312d1,p0071-sort.sh-perf-report,353,569,3,0.06,0.06,False,1.0,1.0,0
9cc2c76f,5da312d1,p3400-rebase.sh-perf-report,353,569,27,0.98,0.98,False,1.0,1.0,0
9cc2c76f,5da312d1,p3404-rebase-interactive.sh-perf-report,353,569,20,0.56,0.56,False,1.0,1.0,1
9cc2c76f,5da312d1,p4000-diff-algorithms.sh-perf-report,353,569,24,1.71,1.12,False,1.0,1.0,0
9cc2c76f,5da312d1,p4001-diff-no-index.sh-perf-report,353,569,6,0.14,0.14,False,1.0,1.0,0
9cc2c76f,5da312d1,p4205-log-pretty-formats.sh-perf-report,353,569,21,0.88,0.88,False,1.0,1.0,0
9cc2c76f,5da312d1,p4211-line-log.sh-perf-report,353,569,22,4.86,0.51,False,1.0,1.0,1
9cc2c76f,5da312d1,p4220-log-grep-engines.sh-perf-report,353,569,17,5.36,0.51,False,1.0,1.0,0
9cc2c76f,5da312d1,p4221-log-grep-engines-fixed.sh-perf-report,353,569,19,6.17,0.55,False,1.0,1.0,0
9cc2c76f,5da312d1,p5302-pack-index.sh-perf-report,353,569,28,0.11,0.11,False,1.0,1.0,0
9cc2c76f,5da312d1,p5303-many-packs.sh-perf-report,353,569,43,14.82,1.58,False,1.0,1.0,0
9cc2c76f,5da312d1,p5310-pack-bitmaps.sh-perf-report,353,569,30,1.84,1.84,False,1.0,1.0,0
9cc2c76f,5da312d1,p5550-fetch-tags.sh-perf-report,353,569,24,5.38,5.38,False,1.0,1.0,0
9cc2c76f,5da312d1,p7000-filter-branch.sh-perf-report,353,569,28,0.68,0.68,False,1.0,1.0,0
9cc2c76f,5da312d1,p7300-clean.sh-perf-report,353,569,4,0.41,0.41,False,1.0,1.0,0
9cc2c76f,5da312d1,p7810-grep.sh-perf-report,353,569,9,0.04,0.04,False,1.0,1.0,0
9cc2c76f,5da312d1,p7820-grep-engines.sh-perf-report,353,569,1,0.62,0.06,False,1.0,1.0,0
9cc2c76f,5da312d1,p7821-grep-engines-fixed.sh-perf-report,353,569,7,3.08,0.12,False,1.0,1.0,0
5da312d1,fd48b464,p0000-perf-lib-sanity.sh-perf-report,557,346,7,0.1,0.1,False,1.0,1.0,0
5da312d1,fd48b464,p0001-rev-list.sh-perf-report,557,346,20,2.54,2.54,False,1.0,1.0,0
5da312d1,fd48b464,p0003-delta-base-cache.sh-perf-report,557,346,24,2.56,0.39,False,1.0,1.0,0
5da312d1,fd48b464,p0004-lazy-init-name-hash.sh-perf-report,557,346,4,0.04,0.04,False,1.0,1.0,0
5da312d1,fd48b464,p0005-status.sh-perf-report,557,346,15,0.47,0.23,False,1.0,1.0,0
5da312d1,fd48b464,p0006-read-tree-checkout.sh-perf-report,557,346,18,0.32,0.1,False,1.0,1.0,0
5da312d1,fd48b464,p0071-sort.sh-perf-report,557,346,8,0.12,0.12,False,1.0,1.0,0
5da312d1,fd48b464,p3400-rebase.sh-perf-report,557,346,39,0.47,0.47,False,1.0,1.0,0
5da312d1,fd48b464,p3404-rebase-interactive.sh-perf-report,557,346,17,0.32,0.22,False,1.0,1.0,0
5da312d1,fd48b464,p4000-diff-algorithms.sh-perf-report,557,346,23,1.93,1.07,False,1.0,1.0,0
5da312d1,fd48b464,p4001-diff-no-index.sh-perf-report,557,346,5,0.07,0.07,False,1.0,1.0,0
5da312d1,fd48b464,p4205-log-pretty-formats.sh-perf-report,557,346,20,0.61,0.61,False,1.0,1.0,0
5da312d1,fd48b464,p4211-line-log.sh-perf-report,557,346,26,3.37,0.31,False,1.0,1.0,0
5da312d1,fd48b464,p4220-log-grep-engines.sh-perf-report,557,346,18,0.65,0.16,False,1.0,1.0,0
5da312d1,fd48b464,p4221-log-grep-engines-fixed.sh-perf-report,557,346,21,0.58,0.17,False,1.0,1.0,0
5da312d1,fd48b464,p5302-pack-index.sh-perf-report,557,346,27,0.05,0.05,False,1.0,1.0,0
5da312d1,fd48b464,p5303-many-packs.sh-perf-report,557,346,51,15.5,0.96,False,1.0,1.0,0
5da312d1,fd48b464,p5310-pack-bitmaps.sh-perf-report,557,346,32,1.47,1.47,False,1.0,1.0,0
5da312d1,fd48b464,p5550-fetch-tags.sh-perf-report,557,346,18,0.04,0.04,False,1.0,1.0,0
5da312d1,fd48b464,p5551-fetch-rescan.sh-perf-report,557,346,18,1.3,1.3,False,1.0,1.0,0
5da312d1,fd48b464,p7000-filter-branch.sh-perf-report,557,346,28,0.18,0.18,False,1.0,1.0,0
5da312d1,fd48b464,p7300-clean.sh-perf-report,557,346,9,0.32,0.32,False,1.0,1.0,0
5da312d1,fd48b464,p7519-fsmonitor.sh-perf-report,557,346,7,0.06,0.06,False,1.0,1.0,0
5da312d1,fd48b464,p7810-grep.sh-perf-report,557,346,11,0.03,0.03,False,1.0,1.0,0
5da312d1,fd48b464,p7820-grep-engines.sh-perf-report,557,346,7,0.09,0.09,False,1.0,1.0,0
5da312d1,fd48b464,p7821-grep-engines-fixed.sh-perf-report,557,346,6,0.08,0.08,False,1.0,1.0,0
fd48b464,7a7bfc7a,p0000-perf-lib-sanity.sh-perf-report,314,457,13,0.04,0.04,False,1.0,1.0,0
fd48b464,7a7bfc7a,p0001-rev-list.sh-perf-report,314,457,18,0.29,0.18,False,1.0,1.0,0
fd48b464,7a7bfc7a,p0003-delta-base-cache.sh-perf-report,314,457,28,2.58,0.19,False,1.0,1.0,1
fd48b464,7a7bfc7a,p0004-lazy-init-name-hash.sh-perf-report,314,457,12,0.02,0.02,False,1.0,1.0,0
fd48b464,7a7bfc7a,p0005-status.sh-perf-report,314,457,14,0.36,0.16,False,1.0,1.0,0
fd48b464,7a7bfc7a,p0006-read-tree-checkout.sh-perf-report,314,457,22,0.14,0.14,False,1.0,1.0,0
fd48b464,7a7bfc7a,p0071-sort.sh-perf-report,314,457,8,0.02,0.02,False,1.0,1.0,0
fd48b464,7a7bfc7a,p3400-rebase.sh-perf-report,314,457,31,0.4,0.4,False,1.0,1.0,0
fd48b464,7a7bfc7a,p3404-rebase-interactive.sh-perf-report,314,457,26,0.48,0.48,False,1.0,1.0,0
fd48b464,7a7bfc7a,p4000-diff-algorithms.sh-perf-report,314,457,27,1.11,1.11,False,1.0,1.0,1
fd48b464,7a7bfc7a,p4001-diff-no-index.sh-perf-report,314,457,9,0.08,0.08,False,1.0,1.0,0
fd48b464,7a7bfc7a,p4205-log-pretty-formats.sh-perf-report,314,457,22,0.73,0.39,False,1.0,1.0,0
fd48b464,7a7bfc7a,p4211-line-log.sh-perf-report,314,457,21,1.76,0.17,False,1.0,1.0,1
fd48b464,7a7bfc7a,p4220-log-grep-engines.sh-perf-report,314,457,20,0.53,0.15,False,1.0,1.0,0
fd48b464,7a7bfc7a,p4221-log-grep-engines-fixed.sh-perf-report,314,457,25,0.65,0.21,False,1.0,1.0,0
fd48b464,7a7bfc7a,p5302-pack-index.sh-perf-report,314,457,25,0.08,0.08,False,1.0,1.0,0
fd48b464,7a7bfc7a,p5303-many-packs.sh-perf-report,314,457,40,14.9,0.61,False,1.0,1.0,0
fd48b464,7a7bfc7a,p5310-pack-bitmaps.sh-perf-report,314,457,30,1.63,0.4,False,1.0,1.0,0
fd48b464,7a7bfc7a,p5550-fetch-tags.sh-perf-report,314,457,37,5.34,5.34,False,1.0,1.0,0
fd48b464,7a7bfc7a,p7000-filter-branch.sh-perf-report,314,457,34,2.07,2.07,False,1.0,1.0,0
fd48b464,7a7bfc7a,p7300-clean.sh-perf-report,314,457,12,0.42,0.42,False,1.0,1.0,0
fd48b464,7a7bfc7a,p7810-grep.sh-perf-report,314,457,14,0.02,0.02,False,1.0,1.0,0
fd48b464,7a7bfc7a,p7820-grep-engines.sh-perf-report,314,457,12,0.03,0.03,False,1.0,1.0,0
fd48b464,7a7bfc7a,p7821-grep-engines-fixed.sh-perf-report,314,457,13,0.16,0.16,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0000-perf-lib-sanity.sh-perf-report,469,321,14,0.05,0.05,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0001-rev-list.sh-perf-report,469,321,21,0.27,0.24,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0003-delta-base-cache.sh-perf-report,469,321,29,2.49,0.26,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0004-lazy-init-name-hash.sh-perf-report,469,321,13,0.01,0.01,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0005-status.sh-perf-report,469,321,19,0.49,0.16,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0006-read-tree-checkout.sh-perf-report,469,321,28,0.13,0.13,False,1.0,1.0,0
7a7bfc7a,88e00b70,p0071-sort.sh-perf-report,469,321,14,0.02,0.02,False,1.0,1.0,0
7a7bfc7a,88e00b70,p3400-rebase.sh-perf-report,469,321,56,0.48,0.48,False,1.0,1.0,0
7a7bfc7a,88e00b70,p3404-rebase-interactive.sh-perf-report,469,321,32,0.4,0.4,False,1.0,1.0,1
7a7bfc7a,88e00b70,p4000-diff-algorithms.sh-perf-report,469,321,32,1.15,1.15,False,1.0,1.0,0
7a7bfc7a,88e00b70,p4001-diff-no-index.sh-perf-report,469,321,14,0.06,0.06,False,1.0,1.0,0
7a7bfc7a,88e00b70,p4205-log-pretty-formats.sh-perf-report,469,321,26,0.78,0.44,False,1.0,1.0,0
7a7bfc7a,88e00b70,p4211-line-log.sh-perf-report,469,321,31,2.39,0.25,False,1.0,1.0,0
7a7bfc7a,88e00b70,p4220-log-grep-engines.sh-perf-report,469,321,27,5.5,0.18,False,1.0,1.0,0
7a7bfc7a,88e00b70,p4221-log-grep-engines-fixed.sh-perf-report,469,321,27,6.18,0.2,False,1.0,1.0,0
7a7bfc7a,88e00b70,p5302-pack-index.sh-perf-report,469,321,29,0.08,0.08,False,1.0,1.0,0
7a7bfc7a,88e00b70,p5303-many-packs.sh-perf-report,469,321,52,15.14,0.59,False,1.0,1.0,0
7a7bfc7a,88e00b70,p5310-pack-bitmaps.sh-perf-report,469,321,36,0.91,0.43,False,1.0,1.0,0
7a7bfc7a,88e00b70,p5550-fetch-tags.sh-perf-report,469,321,51,5.43,5.43,False,1.0,1.0,1
7a7bfc7a,88e00b70,p7000-filter-branch.sh-perf-report,469,321,51,2.86,2.86,False,1.0,1.0,0
7a7bfc7a,88e00b70,p7300-clean.sh-perf-report,469,321,17,0.45,0.45,False,1.0,1.0,0
7a7bfc7a,88e00b70,p7810-grep.sh-perf-report,469,321,18,0.01,0.01,False,1.0,1.0,0
7a7bfc7a,88e00b70,p7820-grep-engines.sh-perf-report,469,321,17,3.1,0.01,False,1.0,1.0,0
7a7bfc7a,88e00b70,p7821-grep-engines-fixed.sh-perf-report,469,321,14,14.62,0.1,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0000-perf-lib-sanity.sh-perf-report,259,363,9,0.09,0.09,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0001-rev-list.sh-perf-report,259,363,16,0.46,0.46,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0003-delta-base-cache.sh-perf-report,259,363,25,7.24,0.35,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0004-lazy-init-name-hash.sh-perf-report,259,363,7,0.02,0.02,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0005-status.sh-perf-report,259,363,10,0.29,0.29,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0006-read-tree-checkout.sh-perf-report,259,363,14,0.4,0.4,False,1.0,1.0,0
b92cb86e,a4c4efd2,p0071-sort.sh-perf-report,259,363,6,0.03,0.03,False,1.0,1.0,0
b92cb86e,a4c4efd2,p3400-rebase.sh-perf-report,259,363,23,0.98,0.98,False,1.0,1.0,0
b92cb86e,a4c4efd2,p3404-rebase-interactive.sh-perf-report,259,363,16,0.56,0.56,False,1.0,1.0,0
b92cb86e,a4c4efd2,p4000-diff-algorithms.sh-perf-report,259,363,22,1.66,0.24,False,1.0,1.0,0
b92cb86e,a4c4efd2,p4001-diff-no-index.sh-perf-report,259,363,6,0.18,0.18,False,1.0,1.0,0
b92cb86e,a4c4efd2,p4205-log-pretty-formats.sh-perf-report,259,363,21,1.13,1.13,False,1.0,1.0,0
b92cb86e,a4c4efd2,p4211-line-log.sh-perf-report,259,363,21,4.2,0.47,False,1.0,1.0,0
b92cb86e,a4c4efd2,p4220-log-grep-engines.sh-perf-report,259,363,17,5.64,0.45,False,1.0,1.0,0
b92cb86e,a4c4efd2,p4221-log-grep-engines-fixed.sh-perf-report,259,363,20,6.14,0.59,False,1.0,1.0,0
b92cb86e,a4c4efd2,p5302-pack-index.sh-perf-report,259,363,20,0.1,0.1,False,1.0,1.0,0
b92cb86e,a4c4efd2,p5303-many-packs.sh-perf-report,259,363,31,14.86,0.99,False,1.0,1.0,0
b92cb86e,a4c4efd2,p5310-pack-bitmaps.sh-perf-report,259,363,25,1.57,0.4,False,1.0,1.0,0
b92cb86e,a4c4efd2,p5550-fetch-tags.sh-perf-report,259,363,19,5,5,False,1.0,1.0,0
b92cb86e,a4c4efd2,p7000-filter-branch.sh-perf-report,259,363,23,0.58,0.58,False,1.0,1.0,0
b92cb86e,a4c4efd2,p7300-clean.sh-perf-report,259,363,8,0.49,0.49,False,1.0,1.0,0
b92cb86e,a4c4efd2,p7810-grep.sh-perf-report,259,363,7,0.02,0.02,False,1.0,1.0,0
b92cb86e,a4c4efd2,p7820-grep-engines.sh-perf-report,259,363,3,0.95,0.05,False,1.0,1.0,0
b92cb86e,a4c4efd2,p7821-grep-engines-fixed.sh-perf-report,259,363,6,2.41,0.07,False,1.0,1.0,0
2e9fdc79,567c53d0,p0000-perf-lib-sanity.sh-perf-report,805,619,15,0.07,0.07,False,1.0,1.0,0
2e9fdc79,567c53d0,p0001-rev-list.sh-perf-report,805,619,28,2.26,0.52,False,1.0,1.0,0
2e9fdc79,567c53d0,p0003-delta-base-cache.sh-perf-report,805,619,55,2.65,0.17,False,1.0,1.0,0
2e9fdc79,567c53d0,p0004-lazy-init-name-hash.sh-perf-report,805,619,15,0.01,0.01,False,1.0,1.0,0
2e9fdc79,567c53d0,p0005-status.sh-perf-report,805,619,21,0.21,0.21,False,1.0,1.0,0
2e9fdc79,567c53d0,p0006-read-tree-checkout.sh-perf-report,805,619,28,0.22,0.22,False,1.0,1.0,0
2e9fdc79,567c53d0,p0007-write-cache.sh-perf-report,805,619,1,0.01,0.01,False,1.0,0.16666666666666666,0
2e9fdc79,567c53d0,p0071-sort.sh-perf-report,805,619,8,0.02,0.02,False,1.0,1.0,0
2e9fdc79,567c53d0,p3400-rebase.sh-perf-report,805,619,64,0.49,0.49,False,1.0,1.0,0
2e9fdc79,567c53d0,p3404-rebase-interactive.sh-perf-report,805,619,37,0.48,0.48,False,1.0,1.0,1
2e9fdc79,567c53d0,p4000-diff-algorithms.sh-perf-report,805,619,46,0.59,0.19,False,1.0,1.0,0
2e9fdc79,567c53d0,p4001-diff-no-index.sh-perf-report,805,619,11,0.05,0.05,False,1.0,1.0,0
